Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,12GradAge,gyear,GradAge,AverageScore,Acadperf
600000,2011-06-01,2022-09-23,senior software engineer,Bengaluru,m,1988,73.8,cbse,2006,55.8,cbse,2,B.Tech/B.E.,EC,54.0,Karnataka,1970-01-01 00:00:00.000002011,395,405,445,0.376059586651545,0,300,0,0,0,286,0,-3.5085,-1.9953,-0.7794,0.2973,-1.3934,11,18,1970,18,415.0,147.6
325000,2014-09-01,2022-09-23,database administrator,Mumbai,f,1993,90.76,state,2010,92.5,state,2,B.Tech/B.E.,CS,75.5,Maharashtra,1970-01-01 00:00:00.000002014,570,475,590,0.842248322257836,535,0,469,0,0,0,0,1.1336,0.5454,0.1637,-2.0092,-0.2859,8,17,1970,23,545.0,208.42666666666665
410000,2014-02-01,2022-09-23,systems engineer,Chennai,f,1991,87.7,state,2009,88.5,state,2,B.Tech/B.E.,CS,85.9,Tamil Nadu,1970-01-01 00:00:00.000002013,695,545,560,0.968237495890543,605,0,0,0,0,0,0,-0.7335,0.7119,0.9322,-0.6147,1.0554,8,18,1970,21,600.0,204.83333333333331
360000,2014-01-01,2015-04-01,application developer,Bengaluru,m,1991,82.75,state,2009,76.85,state,2,B.Tech/B.E.,EC,85.9,West Bengal,1970-01-01 00:00:00.000002013,640,575,650,0.376059586651545,0,300,0,0,0,0,0,-0.4463,-0.1206,0.3174,0.0192,-1.0524,1,18,1970,21,621.6666666666666,188.23333333333332
200000,2011-05-01,2013-04-01,r & d,Dehradun,f,1987,68.0,icse,2005,60.0,state,2,B.Tech/B.E.,CS,69.0,Uttarakhand,1970-01-01 00:00:00.000002010,505,415,495,0.525922584252055,415,0,0,0,0,0,0,0.0464,1.2808,-0.0537,-0.4078,0.9763,2,18,1970,17,471.6666666666667,151.0
480000,2012-07-01,2022-09-23,senior engineer,Pune,m,1989,81.6,cbse,2007,61.4,cbse,2,B.Tech/B.E.,CS,76.86,Karnataka,1970-01-01 00:00:00.000002012,565,585,684,0.793580614548506,495,0,0,0,0,0,0,-1.3447,-0.9033,-0.8157,-0.0552,-1.7093,10,18,1970,19,611.3333333333334,168.62
180000,2013-08-01,2014-04-01,project engineer,vapi,m,1991,75.66,state,2009,76.66,state,2,B.Tech/B.E.,EC,76.5,Telangana,1970-01-01 00:00:00.000002014,510,525,545,0.966006923498049,395,0,0,0,580,0,0,-1.7389,-2.1186,-1.2196,-0.4879,-1.6273,1,18,1970,21,526.6666666666666,177.82
300000,2012-11-01,2014-05-01,test engineer,Bengaluru,f,1991,86.7,state,2008,89.0,state,2,B.Tech/B.E.,CS,72.0,Andhra Pradesh,1970-01-01 00:00:00.000002012,675,475,565,0.450876584483451,395,0,0,0,0,0,0,-0.2628,0.6178,-0.3803,1.70743,0.3444,2,17,1970,21,571.6666666666666,199.7
180000,2014-01-01,2014-12-01,technical support engineer,New Delhi,m,1992,79.0,cbse,2009,69.3,state,2,B.Tech/B.E.,CS,65.4,Uttar Pradesh,1970-01-01 00:00:00.000002014,450,385,485,0.486747008438193,115,0,376,0,0,0,0,-0.5899,-0.4536,-1.9881,1.794,-0.0943,0,17,1970,22,440.0,170.10000000000002
215000,2013-08-01,2014-05-01,assistant professor,PILANI,m,1989,76.0,cbse,2007,77.0,cbse,2,M.Tech./M.E.,CS,78.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,640,555,545,0.744758354008939,415,0,438,0,0,0,0,0.5591,0.2124,1.0859,0.653,-0.4776,1,18,1970,19,580.0,179.0
100000,2014-07-01,2022-09-23,ios developer,Chennai,f,1993,91.04,state,2010,95.08,state,2,B.Tech/B.E.,EC,87.1,Tamil Nadu,1970-01-01 00:00:00.000002014,455,480,545,0.338786347219528,465,292,0,0,0,0,0,-0.3027,0.0459,0.3174,-0.2344,-0.0943,8,17,1970,23,493.3333333333333,215.15333333333334
380000,2014-02-01,2015-04-01,systems engineer,Bhubaneswar,m,1990,78.2,cbse,2009,68.2,cbse,2,B.Tech/B.E.,other,76.0,West Bengal,1970-01-01 00:00:00.000002013,615,545,520,-1.0,635,0,0,0,0,0,0,1.4208,0.7119,0.9322,-1.6289,0.4805,1,19,1970,20,560.0,171.73333333333335
250000,2013-06-01,2022-09-23,front end web developer,Pune,f,1990,85.46,state,2008,90.17,state,2,B.Tech/B.E.,CS,67.75,Maharashtra,1970-01-01 00:00:00.000002012,365,395,485,0.916869961103619,555,0,0,0,0,0,0,1.9011,0.0328,-2.1219,0.0623,0.0284,9,18,1970,20,415.0,198.21333333333334
220000,2014-10-01,2015-03-01,java developer,banglore,f,1992,86.0,state,2010,88.0,state,2,B.Tech/B.E.,CS,73.0,Andhra Pradesh,1970-01-01 00:00:00.000002014,405,350,310,0.144789889482462,355,0,284,0,0,0,0,-0.7335,0.3789,1.3933,1.2869,1.4386,1,18,1970,22,355.0,198.33333333333334
120000,2014-09-01,2015-04-01,data entry operator,hyderabad,m,1991,75.0,state,2009,78.5,state,2,B.Tech/B.E.,EC,67.0,Telangana,1970-01-01 00:00:00.000002013,395,420,210,0.112139438207403,305,228,0,0,0,0,0,-0.0154,0.2124,0.01,1.5404,-0.0943,1,18,1970,21,341.6666666666667,175.83333333333334
180000,2013-10-01,2014-11-01,software developer,Hyderabad,m,1990,65.0,cbse,2007,45.0,cbse,2,B.Tech/B.E.,CS,72.0,Orissa,1970-01-01 00:00:00.000002012,395,635,495,0.704090412131314,465,0,0,0,0,0,0,-0.2628,-0.5523,-0.598,0.0623,-0.1295,1,17,1970,20,508.3333333333333,134.0
200000,2013-01-01,2013-12-01,research staff member,New Delhi,m,1989,73.0,state,2006,66.8,state,2,B.Tech/B.E.,CS,69.98,Uttar Pradesh,1970-01-01 00:00:00.000002011,345,365,515,0.930370607202691,565,0,0,0,0,0,0,1.59199999999999,-1.2153,-0.344,-1.5828,1.4502,0,17,1970,19,408.3333333333333,163.12666666666667
240000,2012-10-01,2014-06-01,sap functional consultant,New Delhi,f,1988,75.2,cbse,2006,73.8,cbse,2,MCA,CS,64.5,Delhi,1970-01-01 00:00:00.000002012,615,665,535,0.916869961103619,555,0,0,0,0,0,0,-2.5811,-0.0842,-1.5776,1.8249,-0.9194,2,18,1970,18,605.0,170.5
120000,2014-01-01,2014-05-01,web developer,Pune,m,1990,50.0,state,2008,62.0,state,2,B.Tech/B.E.,CS,55.0,Maharashtra,1970-01-01 00:00:00.000002014,570,425,405,-1.0,0,0,0,0,0,0,0,-0.0154,-0.1206,-0.2974,-0.6147,-0.4776,0,18,1970,20,466.6666666666667,130.33333333333334
310000,2012-06-01,2014-11-01,associate software engineer,Bengaluru,m,1986,67.0,state,2004,53.16,state,2,MCA,CS,72.0,Punjab,1970-01-01 00:00:00.000002012,565,475,475,0.930370607202691,565,0,0,0,0,0,0,0.51,0.8128,-0.344,-1.1128,1.0158,2,18,1970,16,505.0,144.16
640000,2011-09-01,2022-09-23,software engineer,Bhubaneshwar,m,1988,77.0,cbse,2005,52.0,cbse,2,MCA,CS,75.5,Orissa,1970-01-01 00:00:00.000002011,495,435,465,0.968237495890543,605,0,0,0,0,0,0,0.2009,0.8128,0.672,-0.1727,1.4502,11,17,1970,18,465.0,154.16666666666666
400000,2011-08-01,2015-04-01,electrical engineer,Patna,m,1988,55.0,state,2005,75.0,state,2,B.Tech/B.E.,EL,64.0,Orissa,1970-01-01 00:00:00.000002011,425,415,495,0.229481754911755,165,266,0,0,0,0,0,-1.9629,-0.2793,0.672,-0.2902,-0.2875,4,17,1970,18,445.0,151.33333333333334
290000,2014-10-01,2022-09-23,programmer analyst,Chennai,m,1993,70.0,cbse,2009,81.0,cbse,2,B.Tech/B.E.,CS,76.2,Punjab,1970-01-01 00:00:00.000002014,465,605,650,0.953899775079926,525,0,530,0,0,0,0,-2.1698,0.2124,-0.4511,-0.8682,0.2889,8,16,1970,23,573.3333333333334,176.4
400000,2014-07-01,2015-04-01,embedded software engineer,Bengaluru,m,1992,86.0,state,2010,78.0,state,2,B.Tech/B.E.,EL,71.0,Karnataka,1970-01-01 00:00:00.000002014,535,375,560,0.966006923498049,305,0,253,0,580,0,0,-0.3027,-0.9531,-0.9122,1.0333,-0.6692,1,18,1970,22,490.0,187.66666666666666
280000,2011-07-01,2012-12-01,field engineer,muzzafarpur,m,1987,75.0,cbse,2003,70.0,cbse,2,B.Tech/B.E.,EC,80.0,Orissa,1970-01-01 00:00:00.000002011,385,505,545,0.229481754911755,335,266,0,0,0,0,0,0.6646,-0.2793,-0.0537,1.4724,0.0284,1,16,1970,17,478.3333333333333,171.66666666666666
160000,2014-09-01,2015-02-01,quality associate,Bengaluru,m,1993,80.0,cbse,2010,68.0,cbse,2,B.Tech/B.E.,EC,63.69,Karnataka,1970-01-01 00:00:00.000002014,475,565,500,0.875503907349337,425,0,0,0,516,0,0,0.8463,0.3789,1.7007,-0.4879,-1.0524,1,17,1970,23,513.3333333333334,169.23
310000,2011-10-01,2015-03-01,project engineer,Pune,f,1988,74.6,cbse,2007,72.8,cbse,2,B.Tech/B.E.,CS,66.7,Uttar Pradesh,1970-01-01 00:00:00.000002011,665,505,545,0.864685413370085,525,0,0,0,0,0,0,-0.7264,-0.7473,0.2366,-0.4078,-0.6035,4,19,1970,18,571.6666666666666,169.63333333333333
210000,2013-12-01,2015-03-01,software developer,New Delhi,m,1991,64.0,icse,2009,62.0,cbse,2,B.Tech/B.E.,CS,69.5,Madhya Pradesh,1970-01-01 00:00:00.000002013,590,495,530,0.600057182338341,435,0,0,0,0,0,0,-0.4463,0.0459,-2.6028,-1.2486,-1.6273,2,18,1970,21,538.3333333333334,149.16666666666666
300000,2011-01-01,2014-05-01,java developer,jaipur,f,1988,68.5,cbse,2005,61.85,cbse,2,MCA,CS,75.81,Rajasthan,1970-01-01 00:00:00.000002011,365,355,415,0.670743151433127,455,0,0,0,0,0,0,-0.2628,-0.5913,-0.0537,-0.0552,0.9763,3,17,1970,18,378.3333333333333,155.62
500000,2013-10-01,2022-09-23,project engineer,Bengaluru,m,1992,88.0,state,2009,94.0,state,2,B.Tech/B.E.,CS,75.0,Andhra Pradesh,1970-01-01 00:00:00.000002013,520,510,635,0.600057182338341,435,0,0,0,0,0,0,0.4155,0.2124,-1.9881,1.0333,0.8637,9,17,1970,22,555.0,207.0
325000,2014-09-01,2022-09-23,system engineer,New Delhi,f,1992,80.14,icse,2010,76.67,icse,2,B.Tech/B.E.,CS,78.4,Uttar Pradesh,1970-01-01 00:00:00.000002014,675,500,515,0.356536487724475,555,0,346,0,0,0,0,0.1282,0.5454,0.6248,0.2727,1.0554,8,18,1970,22,563.3333333333334,182.94333333333333
400000,2013-10-01,2022-09-23,hardware engineer,Bengaluru,m,1990,90.58,state,2009,89.58,state,2,B.Tech/B.E.,EC,72.03,Maharashtra,1970-01-01 00:00:00.000002012,555,585,585,0.694479327708463,0,366,0,0,0,0,0,0.1623,0.6568,-0.4891,-1.14217,-0.4455,9,19,1970,20,575.0,204.17
295000,2014-07-01,2015-04-01,php developer,Jaipur,f,1994,81.67,state,2010,83.23,state,2,B.Tech/B.E.,CS,77.48,Rajasthan,1970-01-01 00:00:00.000002014,465,595,570,0.911395278391328,505,0,500,0,0,0,0,0.1282,-0.6201,-0.6048,0.7798,-0.4776,1,16,1970,24,543.3333333333334,190.7266666666667
400000,2011-07-01,2022-09-23,programmer analyst,Hyderabad,m,1989,83.6,state,2006,85.0,state,2,B.Tech/B.E.,CS,67.33,Telangana,1970-01-01 00:00:00.000002010,415,535,615,0.819416529835888,505,0,0,0,0,0,0,0.9737,-0.4353,1.1074,0.5323,-0.4455,11,17,1970,19,521.6666666666666,191.04333333333332
240000,2012-04-01,2014-02-01,software developer,Ahmedabad,m,1988,76.0,state,2005,61.0,state,2,MCA,CS,85.0,Orissa,1970-01-01 00:00:00.000002012,464,475,575,0.960903087163164,595,0,0,0,0,0,0,-1.4992,-1.3713,-0.6343,0.1798,-1.1169,2,17,1970,18,504.6666666666667,165.33333333333334
400000,2013-01-01,2015-05-01,electrical engineer,RAS AL KHAIMAH,m,1990,87.4,cbse,2008,76.0,cbse,2,B.Tech/B.E.,EC,79.0,Tamil Nadu,1970-01-01 00:00:00.000002012,505,405,425,0.229481754911755,305,266,0,0,0,366,0,-1.4992,-1.0203,0.2729,-1.7004,-1.8673,2,18,1970,20,445.0,189.73333333333335
180000,2014-06-01,2022-09-23,telecom engineer,Noida,f,1992,66.6,icse,2010,67.3,icse,2,B.Tech/B.E.,EC,71.08,Uttar Pradesh,1970-01-01 00:00:00.000002014,395,390,555,0.493596387301038,365,324,0,0,0,388,0,-0.0154,-0.2871,0.01,0.2727,0.2889,8,18,1970,22,446.6666666666667,157.5933333333333
325000,2013-11-01,2015-04-01,software developer,Bengaluru,m,1991,85.0,cbse,2009,82.0,cbse,2,B.Tech/B.E.,EC,81.0,Karnataka,1970-01-01 00:00:00.000002013,730,525,690,0.694479327708463,465,366,0,0,0,393,0,0.99,0.2124,0.6248,0.2727,-1.0524,2,18,1970,21,648.3333333333334,194.0
200000,2012-02-01,2013-01-01,software developer,Noida,f,1988,58.0,cbse,2005,55.0,cbse,2,MCA,CS,72.0,Uttar Pradesh,1970-01-01 00:00:00.000002011,445,395,455,0.635978756456794,445,0,0,0,0,0,0,-0.2628,0.1888,0.2366,1.2374,0.8183,1,17,1970,18,431.6666666666667,137.0
240000,2014-08-01,2022-09-23,engineer,Gurgaon,m,1990,68.0,state,2008,59.0,state,2,B.Tech/B.E.,ME,70.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,430,470,475,0.328746378624932,0,0,0,346,0,0,0,0.7027,0.7119,0.9322,-0.1076,0.6721,8,18,1970,20,458.3333333333333,150.33333333333334
335000,2014-07-01,2022-09-23,software quality assurance tester,bangalore,m,1992,92.4,cbse,2009,82.4,cbse,2,B.Tech/B.E.,EC,71.16,Karnataka,1970-01-01 00:00:00.000002014,590,525,705,0.661834475840071,315,0,0,0,446,0,0,-1.7389,0.0459,-2.1418,0.9066,-0.8608,8,17,1970,22,606.6666666666666,198.52
180000,2011-08-01,2013-02-01,field service engineer,New Delhi,m,1989,71.2,cbse,2007,60.0,state,2,B.Tech/B.E.,EC,50.0,Rajasthan,1970-01-01 00:00:00.000002011,445,445,465,0.0587928000083534,0,200,0,0,0,393,0,-2.4266,0.5008,-0.0537,1.4724,0.1864,2,18,1970,19,451.6666666666667,147.86666666666665
420000,2012-07-01,2015-04-01,system engineer,Mumbai,m,1991,67.2,cbse,2008,68.6,cbse,2,B.Tech/B.E.,EC,72.56,Madhya Pradesh,1970-01-01 00:00:00.000002012,585,415,655,0.694479327708463,0,366,0,0,0,0,0,0.51,0.7348,-1.2511,-0.407769999999999,-0.6035,3,17,1970,21,551.6666666666666,159.98666666666668
200000,2014-09-01,2015-03-01,website developer/tester,New Delhi,m,1991,64.0,cbse,2009,66.0,cbse,2,B.Tech/B.E.,CS,69.2,Uttar Pradesh,1970-01-01 00:00:00.000002014,465,390,355,0.356536487724475,355,0,346,0,0,0,0,-0.0154,-0.2871,0.3174,0.1459,0.0973,1,18,1970,21,403.3333333333333,153.06666666666666
190000,2012-10-01,2014-09-01,technical support engineer,Bengaluru,m,1990,73.5,cbse,2008,67.0,cbse,2,B.Tech/B.E.,CS,66.6,Uttar Pradesh,1970-01-01 00:00:00.000002012,555,520,500,0.793580614548506,495,0,0,0,0,0,0,1.4208,0.5454,0.7785,-2.2627,-0.0943,2,18,1970,20,525.0,162.7
330000,2014-01-01,2022-09-23,software engineer,Bengaluru,m,1992,83.6,state,2009,90.2,state,2,B.Tech/B.E.,EC,69.3,Andhra Pradesh,1970-01-01 00:00:00.000002013,405,480,665,0.649389714846691,345,356,0,0,0,0,0,0.5591,-1.1196,-0.9122,-1.5021,-0.6692,8,17,1970,22,516.6666666666666,196.9
400000,2014-10-01,2022-09-23,assistant manager,bihar,f,1990,79.6,cbse,2007,64.4,cbse,2,B.Tech/B.E.,EC,71.34,Uttar Pradesh,1970-01-01 00:00:00.000002012,464,415,395,0.376059586651545,0,300,0,0,0,313,0,0.0464,0.3448,0.5269,1.2374,-0.7615,8,17,1970,20,424.6666666666667,167.78
180000,2012-02-01,2013-02-01,software engineer,Mumbai,m,1989,83.6,state,2007,78.5,state,2,B.Tech/B.E.,EC,56.04,Maharashtra,1970-01-01 00:00:00.000002011,545,455,605,0.124502074009537,465,233,0,0,0,393,0,0.2009,0.0328,-0.7794,-0.9953,0.5024,1,18,1970,19,535.0,180.78
415000,2010-12-01,2012-06-01,assistant manager,singaruli,m,1984,72.0,state,2005,61.2,state,2,B.Tech/B.E.,CS,66.3,Madhya Pradesh,1970-01-01 00:00:00.000002009,345,335,345,0.190153405601018,315,0,0,0,0,0,0,-0.2628,-1.6313,0.065,0.6605,-0.2875,2,21,1970,14,341.6666666666667,155.29999999999998
335000,2014-04-01,2022-09-23,programmer analyst,Pune,m,1990,75.0,icse,2007,75.0,icse,2,B.Tech/B.E.,CS,69.0,Uttar Pradesh,1970-01-01 00:00:00.000002012,505,535,565,0.563267823666597,425,0,0,0,0,0,0,-0.6491,0.8128,-0.0537,0.0035,-0.2875,8,17,1970,20,535.0,173.0
145000,2012-09-01,2013-01-01,.net developer,Lucknow,f,1991,79.8,state,2007,71.0,state,2,B.Tech/B.E.,CS,78.8,Uttar Pradesh,1970-01-01 00:00:00.000002012,595,585,445,0.765673581234011,485,0,0,0,0,0,0,0.2009,1.5928,0.5269,-0.9953,0.8973,1,16,1970,21,541.6666666666666,177.06666666666666
120000,2010-10-01,2012-12-01,it support specialist,Kochi/Cochin,m,1986,66.6,cbse,2004,55.8,cbse,2,MCA,CS,63.0,Kerala,1970-01-01 00:00:00.000002010,375,375,385,0.600057182338341,435,366,0,0,0,0,0,-0.1082,1.1248,1.5428,-1.1128,0.9763,2,18,1970,16,378.3333333333333,143.39999999999998
700000,2010-08-01,2022-09-23,quality assurance automation engineer,Bengaluru,m,1988,88.0,state,2006,93.33,state,2,B.Tech/B.E.,EC,82.0,Tamil Nadu,1970-01-01 00:00:00.000002010,475,375,505,0.910770164246022,0,433,0,0,0,0,0,0.6646,0.0328,0.3817,-0.0552,-0.2875,12,18,1970,18,451.6666666666667,208.66333333333333
200000,2013-05-01,2014-04-01,software developer,Noida,f,1991,78.0,cbse,2008,64.4,cbse,2,B.Tech/B.E.,CS,70.68,Uttar Pradesh,1970-01-01 00:00:00.000002012,345,465,620,0.600057182338341,435,0,0,0,0,0,0,-0.3027,-0.1206,0.4711,1.794,-0.6692,1,17,1970,21,476.6666666666667,165.96
335000,2014-04-01,2015-05-01,java software engineer,Bengaluru,m,1992,84.8,state,2009,58.0,state,2,B.Tech/B.E.,CS,61.49,Karnataka,1970-01-01 00:00:00.000002013,465,410,485,0.744758354008939,465,0,438,0,0,0,0,1.5644,-0.1206,-0.2974,-1.5021,-0.0943,1,17,1970,22,453.3333333333333,163.29666666666668
380000,2011-12-01,2014-05-01,software engineer,Mumbai,m,1989,78.0,cbse,2007,86.0,cbse,2,B.Tech/B.E.,CS,72.0,Rajasthan,1970-01-01 00:00:00.000002011,625,615,655,0.864685413370085,525,0,0,0,0,0,0,0.6646,0.6568,1.2525,-1.7004,-0.4455,3,18,1970,19,631.6666666666666,188.0
400000,2012-08-01,2015-04-01,software engineer,Bengaluru,m,1990,77.0,state,2007,70.0,state,2,B.Tech/B.E.,CS,70.37,Rajasthan,1970-01-01 00:00:00.000002012,325,560,575,0.670743151433127,455,0,0,0,0,0,0,0.3941,0.1888,-0.344,-0.5253,-0.7615,3,17,1970,20,486.6666666666667,170.45666666666668
210000,2014-10-01,2015-03-01,trainee engineer,Bengaluru,f,1992,86.0,cbse,2010,89.0,cbse,2,B.Tech/B.E.,CS,73.9,Uttar Pradesh,1970-01-01 00:00:00.000002014,520,570,620,0.953899775079926,425,0,530,0,0,0,0,1.2772,0.0459,0.6248,-1.3753,0.6721,1,18,1970,22,570.0,199.63333333333333
150000,2014-06-01,2014-09-01,java developer,Ghaziabad,m,1988,54.8,cbse,2005,52.8,cbse,2,MCA,CS,72.27,Uttarakhand,1970-01-01 00:00:00.000002014,335,570,515,0.842248322257836,605,0,469,0,0,0,0,-1.7389,-1.4526,-1.3733,0.2727,-2.0105,0,17,1970,18,473.3333333333333,131.69
240000,2013-11-01,2014-02-01,business development manager,New Delhi,m,1992,88.0,cbse,2009,83.0,cbse,2,B.Tech/B.E.,EC,72.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,625,555,590,0.0587928000083534,345,200,0,0,0,0,0,0.5591,0.8784,1.0859,-0.8682,0.2889,1,17,1970,22,590.0,195.0
90000,2011-09-01,2012-11-01,embedded software engineer,Chennai,m,1990,91.86,state,2007,94.5,state,2,B.Tech/B.E.,EC,69.06,Tamil Nadu,1970-01-01 00:00:00.000002011,485,404,505,0.824666400671332,355,400,0,0,0,0,0,-0.2628,-1.0593,-0.0537,-0.5253,0.3444,1,17,1970,20,464.6666666666667,209.38000000000002
520000,2011-09-01,2022-09-23,system engineer,Noida,m,1989,65.8,cbse,2007,65.0,cbse,2,B.Tech/B.E.,CS,65.0,Punjab,1970-01-01 00:00:00.000002011,525,455,535,0.308400582860308,355,0,0,0,0,0,0,-2.8903,-0.4353,-0.1988,-1.4653,-0.6035,11,18,1970,19,505.0,152.46666666666667
200000,2014-08-01,2022-09-23,software designer,Noida,f,1994,59.0,state,2010,73.0,state,2,B.Tech/B.E.,CS,75.0,Uttar Pradesh,1970-01-01 00:00:00.000002014,440,350,450,0.356536487724475,315,0,346,0,0,0,0,1.1336,0.5454,0.6248,-0.2344,0.2889,8,16,1970,24,413.3333333333333,157.0
200000,2014-11-01,2014-07-01,sales coordinator,Bengaluru,m,1992,79.6,cbse,2010,69.6,cbse,2,B.Tech/B.E.,EC,72.52,Uttar Pradesh,1970-01-01 00:00:00.000002014,325,525,530,0.207392169717661,425,260,0,0,0,0,0,0.1282,1.3779,0.3174,0.2727,-0.2859,0,18,1970,22,460.0,173.37333333333333
180000,2014-08-01,2015-05-01,telecom engineer,KANPUR,m,1991,81.3,state,2008,72.2,state,2,B.Tech/B.E.,EC,72.36,Uttar Pradesh,1970-01-01 00:00:00.000002013,510,555,510,0.207392169717661,0,260,0,0,0,0,0,0.2718,-0.2871,-1.9881,-0.1076,-2.0105,1,17,1970,21,525.0,177.62
540000,2012-09-01,2013-08-01,apprentice,Bengaluru,m,1991,67.0,state,2008,82.6,state,2,B.Tech/B.E.,EC,67.96,Telangana,1970-01-01 00:00:00.000002012,395,435,405,0.824666400671332,215,400,0,0,0,0,0,0.51,0.5008,-1.3599,-0.8778,0.3049,1,17,1970,21,411.6666666666667,172.25333333333333
420000,2014-05-01,2015-05-01,.net developer,hyderabad,m,1993,85.3,state,2010,85.4,state,2,B.Tech/B.E.,CS,79.39,Telangana,1970-01-01 00:00:00.000002014,350,470,430,0.486747008438193,465,0,376,0,0,0,0,-3.7496,-5.6151,-3.8324,-0.4879,-7.3757,1,17,1970,23,416.6666666666667,197.16333333333333
385000,2013-01-01,2022-09-23,project engineer,Bengaluru,f,1990,91.68,state,2008,80.3,state,2,B.Tech/B.E.,CS,86.9,Karnataka,1970-01-01 00:00:00.000002012,395,495,385,0.793580614548506,495,166,0,0,0,0,0,-0.5719,-0.2793,-0.344,0.1798,-0.7615,9,18,1970,20,425.0,200.9466666666667
180000,2012-10-01,2014-05-01,assistant software engineer,Lucknow,m,1990,74.5,cbse,2008,73.17,cbse,2,B.Tech/B.E.,CS,68.9,Uttar Pradesh,1970-01-01 00:00:00.000002012,615,570,695,0.942116551485008,575,0,0,0,0,0,0,1.4208,0.5454,0.6248,-1.7556,-0.0943,2,18,1970,20,626.6666666666666,170.63666666666668
110000,2012-08-01,2014-10-01,embedded software engineer,Banglore ,m,1991,64.48,state,2008,52.34,state,2,B.Tech/B.E.,EC,63.0,Karnataka,1970-01-01 00:00:00.000002012,455,365,495,0.124502074009537,0,233,0,0,0,286,0,1.1283,-0.1232,0.0914,0.2973,-0.5245,2,17,1970,21,438.3333333333333,137.82
100000,2012-09-01,2014-02-01,asp.net developer,Bengaluru,m,1989,80.6,state,2008,73.2,state,2,B.Tech/B.E.,CS,76.3,West Bengal,1970-01-01 00:00:00.000002012,625,595,575,0.450876584483451,395,433,0,0,0,0,0,-0.1855,0.9688,-0.1988,0.2679,0.5024,2,19,1970,19,598.3333333333334,179.23333333333335
300000,2014-09-01,2015-04-01,associate software engineer,Bengaluru,f,1992,93.0,cbse,2010,89.4,cbse,1,B.Tech/B.E.,CS,80.6,Rajasthan,1970-01-01 00:00:00.000002014,545,585,575,0.991230625262871,575,0,592,0,0,0,0,-0.0154,1.2114,0.9322,1.5404,0.8637,1,18,1970,22,568.3333333333334,209.26666666666668
180000,2015-02-01,2022-09-23,qa engineer,Bengaluru,m,1990,73.1,state,2008,74.6,state,2,B.Tech/B.E.,EC,68.1,Uttar Pradesh,1970-01-01 00:00:00.000002014,455,480,415,0.943272157866555,0,452,0,0,0,0,0,-0.8772,-1.1196,-1.2196,-1.3753,-0.2859,7,18,1970,20,450.0,170.39999999999998
310000,2013-11-01,2022-09-23,salesforce developer,Pune,m,1991,65.56,state,2009,60.0,state,2,B.Tech/B.E.,CS,61.69,Maharashtra,1970-01-01 00:00:00.000002013,440,595,515,0.765673581234011,485,0,0,0,0,0,0,-0.4173,1.1248,0.2366,-1.4653,0.1864,9,18,1970,21,516.6666666666666,146.12333333333333
250000,2013-11-01,2022-09-23,design engineer,Kolkata,f,1990,83.5,state,2008,63.5,state,2,B.Tech/B.E.,EC,74.0,Orissa,1970-01-01 00:00:00.000002012,395,505,435,0.538386892985096,0,333,0,0,0,0,0,-1.3447,-1.3713,-1.4688,0.6498,-0.6035,9,18,1970,20,445.0,171.66666666666666
555000,2011-01-01,2022-09-23,senior java developer,Pune,m,1988,73.3,state,2005,75.6,state,2,B.Tech/B.E.,CS,68.88,Uttar Pradesh,1970-01-01 00:00:00.000002010,565,565,605,0.563267823666597,425,0,0,0,0,0,0,-0.2628,-0.4353,-0.344,0.2973,-0.7615,11,17,1970,18,578.3333333333334,171.85999999999999
550000,2014-06-01,2022-09-23,software engineer,Chennai,m,1991,86.0,state,2006,89.6,cbse,1,B.Tech/B.E.,CS,79.0,Bihar,1970-01-01 00:00:00.000002014,590,555,560,0.486747008438193,655,0,376,0,0,0,0,-1.4517,0.5454,1.2396,-0.6147,0.6721,8,15,1970,21,568.3333333333334,201.93333333333334
2000000,2013-09-01,2014-06-01,it technician,Noida,m,1989,59.0,state,2006,65.0,state,2,B.Tech/B.E.,CS,61.0,Uttar Pradesh,1970-01-01 00:00:00.000002013,465,520,370,0.276047228046856,345,0,0,0,0,0,0,1.5644,0.8784,0.4711,-0.995,0.0973,1,17,1970,19,451.6666666666667,144.33333333333334
315000,2014-03-01,2015-02-01,software test engineer,Pune,m,1992,80.0,state,2009,81.0,state,2,B.Tech/B.E.,CS,67.0,Andhra Pradesh,1970-01-01 00:00:00.000002013,475,435,370,-1.0,0,0,0,0,0,0,0,0.4155,0.8784,-0.4511,-0.6147,1.4386,1,17,1970,22,426.6666666666667,183.33333333333334
